Unnamed: 0,Link,WebsiteSource,Type,Summary,Title,Content,Date,Tags,Author,Category,Entities
13911,https://cryptoslate.com/the-google-effect-search-volume-data-paints-a-bullish-picture-for-the-crypto-markets/,https://cryptoslate.com/,2,NaN,The Google effect: search volume data paints a bullish picture for the crypto markets,"The crypto markets have seen some insane price action over the past several days and weeks, with Bitcoin racing above $10,000 as a plethora of different altcoins see returns that can only be accurately described as being parabolic. This volatility, however, may have been easily forecasted simply by looking at data regarding the search trends for keywords and phrases relating to Bitcoin and crypto. This same data that gave some investors insight into this latest uptrend also is signaling that Bitcoin and the aggregated crypto market could have significantly further room to run. Google Trends data offered insight into the latest crypto rally Bitcoin’s unwavering uptrend has allowed the crypto to post steady gains on a weekly basis, with each pullback being met with intense buying pressure that ultimately allows it to continue climbing higher. Prior to the latest leg up – which allowed the crypto to rally from the $9,000 region into the $10,000 region – analysts had noted that search activity for important Bitcoin-related phrases was spiking. This hasn’t been limited to Bitcoin, however, as altcoins have also witnessed a similar phenomenon, with Hedera Hashgraph – a little known crypto that is currently trading up nearly 100% – seeing a massive spike in Google search volume just prior to its rally. This volume surged on February 10th, and then the crypto began its meteoric ascent the next day, on February 11th. Chart of Google Trends data for the term “Hedera Hashgraph” Does Google Trends show that Bitcoin is about to see further upside? The same effect was seen while looking at Hedera Hashgraph also applies to Bitcoin and other cryptos, and analysts have noted that search terms related to BTC have been spiking as of late. Alistair Milne – the CIO of the Altana Digital Currency Fund and a well-known crypto investor – spoke about search volume for the term “buy Bitcoin” in a recent tweet, pointing to a chart showing that it is about to go parabolic. “Google trends data for ‘buy Bitcoin’ (12 month range)” Image Courtesy of Alistair Milne The same type of parabolic rise is seen while looking at the search terms for “bitcoin halving,” which Milne also pointed out in a tweet. “Google trends data for ‘bitcoin halving’” Image Courtesy of Alistair Milne It does appear that data from Google Trends is one often overlooked indicator that could provide investors with valuable trend data, especially when it comes to fiat inflows and outflows to and fro the crypto markets from retail investors. Mentioned in this article Bitcoin Hedera Alistair Milne Posted In: Bitcoin, Analysis Ad CryptoSlate on X x.com/cryptoslate Follow us on X for your essential dose of daily crypto news and deep dives. Join 50,000+ followers Ad Latest Bitcoin Stories Sell-side risk ratio hit 3-year high as Bitcoin broke above $73k Research 13 hours ago Bitcoin saw significant value realization as it broke $73,000 last week, breaching the 0.75% sell-side risk threshold. US sanctions Palestinian media group Gaza Now, including its crypto wallets Regulation 15 hours ago The UK also issued an asset freeze in cooperation with the US. Larry Fink ‘very bullish’ on Bitcoin after IBIT’s record-breaking performance Crypto 17 hours ago IBIT's record breaking performance has made BlackRock CEO Larry Fink 'very bullish' about its long-term viability. Hashdex debuts US spot Bitcoin ETF ‘DEFI’ with impressive pre-market activity Crypto 1 day ago Hashdex's DEFI Bitcoin fund could compete against rivals if its fees are competitive, analysts suggest. You might also enjoy... Google search trend shows Bitcoin most popular in Africa Adoption 5 years ago Elon Musk tweet sends Ethereum interest on Google surging in minutes People 5 years ago Bitcoin interest jumps on Google, trends down on Twitter Analysis 5 years ago Latest Alpha Market Report Available exclusively via Bitcoin and traditional indices: Exploring the volatile correlation with SPX and DJI Andjela Radmilac · 4 days ago CryptoSlate's latest market report dives deep into the correlation between Bitcoin and these indices to determine Bitcoin's viability as a hedge against macroeconomic variables and global market volatility. Latest Press Releases View All AlphaGuilty Emerges as Qappi: A New Chapter Begins News Desk 4 hours ago DED Trends on Twitter After Memecoin Snapshot Announcement Chainwire 6 hours ago GoMining to Introduce Updated In-Platform Voting Mechanics Chainwire 20 hours ago Commitment to Transparency: The author of this article is invested and/or has an interest in one or more assets discussed in this post. CryptoSlate does not endorse any project or asset that may be mentioned or linked to in this article. Please take that into consideration when evaluating the content within this article. Disclaimer: Our writers' opinions are solely their own and do not reflect the opinion of CryptoSlate. None of the information you read on CryptoSlate should be taken as investment advice, nor does CryptoSlate endorse any project that may be mentioned or linked to in this article. Buying and trading cryptocurrencies should be considered a high-risk activity. Please do your own due diligence before taking any action related to content within this article. Finally, CryptoSlate takes no responsibility should you lose money trading cryptocurrencies.",2020-02-12 22:47:00,"bitcoin, hedera, alistair milne",Cole Petersen,"News, Bitcoin, Analysis","0.75%|10,000|50,000+|73,000|73k|9,000|Africa Adoption|Alistair Milne|BlackRock|CryptoSlate|DED|DJI Andjela Radmilac|Elon Musk|Ethereum|Gaza|Google|Hashdex|Hedera|Hedera Hashgraph|IBIT|Image Courtesy|Larry Fink|Memecoin Snapshot Announcement|Milne|Palestinian|Qappi|SPX|Twitter|Twitter Analysis|UK|US|alistair milne News|hedera|nearly 100%|the CIO of the Altana Digital Currency Fund"
17498,https://blockchain.news//news/climate-activists-billionaire-launch-campaign-to-tackle-bitcoins-impact-on-environment,https://blockchain.news/,2,Bitcoin's impact on the environment is about to face the limelight as several climate activist organizations such as Greenpeace and crypto billionaire Chris Larsen are launching a campaign to tackle its power usage system.,"Climate Activists, Billionaire Launch Campaign to Tackle Bitcoin's Impact on Environment - Blockchain.News","Bitcoin’s impact on the environment is about to face the limelight as several climate activist organizations such as Greenpeace and crypto billionaire Chris Larsen are launching a campaign to tackle its power usage system, Bloomberg reported.The campaign titled “Change the Code, Not the Climate” is trying to push the Bitcoin society to change the way it orders transactions. According to Bloomberg, Bitcoin transactions consume as much power as Sweden.Larsen said in an interview that Bitcoin might consume as much power as Japan in five years’ time.Over the next months, the campaign will purchase advertisements in leading publications. Bloomberg said that Greenpeace, Environmental Working Group and some local activist groups have begun working on grassroots efforts to battle Bitcoin miners.According to the person in charge of the campaign - Michael Brune, the team has already reached several key people and corporations. Some of them have pledged Environmental, Social and Governance (ESG) compliance, even though they are involved in Bitcoin.“We are in this campaign for the long haul, but we are hoping - particularly since Bitcoin is now being financed by entities and individuals who care about climate change - that we can compel leadership to agree that this is a problem that needs to be addressed,” said Brune. “Goldman Sachs, BlackRock, PayPal, Venmo, Fidelity - there are lots of companies we anticipate will be helpful to this effort.”The campaign also said that a supporting cause is increasing frustration in some communities in the U.S. that have found themselves hosting Bitcoin miners and dealing with issues such as excessive noise.Meanwhile, Bitcoin’s rival, Ethereum, is working on a software overhaul to become more environmentally friendly. Currently, it is using giant server farms to order transactions via a process called Proof of Work (PoW), similar to Bitcoin. However, Ethereum’s software overhaul could see a switch to Proof of Stake (PoS), which is projected by some to cut its energy consumption by 99%, Bloomberg reported.“Now, with Ethereum changing, Bitcoin really is the outlier,” Larsen said. “Some of the newer protocols - Solana, Cardano - are built on low energy.”Larsen claims to have put in $5 million to fund the campaign as he feels that Bitcoin will not continue to enjoy investors’ support unless it changes. “I want to see Bitcoin and Ethereum succeed,” said Larsen, who owns some Bitcoin and Ether and XRP.Bitcoin’s impact on the environment was highlighted last year after Elon Musk announced that Tesla Inc. would resume taking Bitcoin only after at least 50% of the mining relies on renewable energy.According to Larson, Bitcoin’s energy consumption problem could be solved through a soft or a hard fork - both changing the network’s code to make Bitcoin less power-hungry.A soft fork would preserve Bitcoin as a single blockchain. A hard fork would split Bitcoin into two separate networks, one supporting miners and the other running different code - perhaps PoS.Bloomberg reported that the campaign believes that about 50 key miners, crypto exchanges and core developers have the power to change Bitcoin’s code.",2022-03-29 09:30:00,"blockchain, bitcoin, climate, chrislarsen",Aaron Limbu,"Bitcoin, AI","$5 million|99%|AI|BlackRock|Bloomberg|Brune|Change the Code|Chris Larsen|Elon Musk|Environmental Working Group|Environmental, Social and Governance|Ethereum|Fidelity|Goldman Sachs|Greenpeace|Japan|Larsen|Larson|Michael Brune|PayPal|Proof of Work (PoW|Solana|Sweden|Tesla Inc.|U.S.|Venmo|XRP.Bitcoin|at least 50%|chrislarsen Bitcoin"
18107,https://blockchain.news//news/carl-icahn-possibly-get-into-cryptocurrencies-up-to-1.5b-in-big-way,https://blockchain.news/,2,"Billionaire Carl Icahn, an American business tycoon who was sceptical of Bitcoin-led cryptocurrency before revealed in an interview with Bloomberg that it may get Into the cryptocurrency market up to $1.5B in a big way.",Carl Icahn: Possibly Get Into Cryptocurrencies up to $1.5B in a ‘Big Way’ - Blockchain.News,"Billionaire Carl Icahn, an American business tycoon, revealed that he might get into the cryptocurrency market up to $1.5B in a big way,who was sceptical to Bitcoin-led cryptocurrency before, according toBloomberg reported Thursday.As of the 2021 Forbes listing,CarlIcahn, as the founder of Icahn Enterprises (Icahn Enterprises), an investor and former advisorserved forDonald Trump's administration, has a net worth of up to $15.6 billion. He alsothat he is planning a huge investment to enter the crypto market, saying that:""I mean, a big way for us would be a billion dollars, billion-and-a-half dollars ... I'm not going to say exactly.""According to Bloomberg News, Icahn has not purchased any cryptocurrency assets yet but studying Bitcoin (BTC), Ethereum (ETH), and the entire crypto industry and the value behind it to find the most suitable investment opportunities and said that if he enters the market, he will not just buy a few coins and some simple things like that.Carl Icahn stated that:""Much of the cryptocurrency issued today will not survive, but we believe cryptocurrency in one form or another might be here to stay. To be clear, we have never bought any cryptocurrency, but we are studying it.""However, there are some doubtful voices raised from the market. For instance, Mythos Capital founder Ryan Adams,a staunch ether supporter,hesitation on Carl's behaviour on Twitter, thinking that he might actually have already entered the market:""If Carl Icahn hasn't already bought a billion dollars worth of ETH and BTC, why would he announce he's about to buy a billion dollars worth of ETH and BTC.""Founder of MicroStrategy tweeted: ""Maybe Carl Icahn will be the first Bitcoin Terachad.""Since then, Carl Icahn has also joined the track of billionaires investing in the digital currency market, following the CEO of Tesla Elon Musk, the CEO of Global Macro Investor and Real Vision Group Ray Dalio, Founder of MicroStrategy Michael Saylor, owner of the National Basketball Association's (NBA) Dallas Mavericks Mark Cuban, etc.In addition, activist investor Mark Cuban, an American billionaire entrepreneur, further expressed his support for the crypto market-listing Polygon network on his companies website as one of his holdings on Wednesday.",2021-05-27 06:15:00,"blockchain, bitcoin, carl icahn, ethereum, investment",Annie Li,"Bitcoin, Ethereum, AI",American|Bloomberg|Bloomberg News|Carl|Carl Icahn|CarlIcahn|Dallas|ETH|Elon Musk|Ethereum|Forbes|Global Macro Investor|Icahn|Icahn Enterprises|Mark Cuban|Mavericks|Michael Saylor|MicroStrategy|Mythos Capital|NBA|Polygon|Ray Dalio|Ryan Adams|Tesla|a billion dollars|bitcoin|carl icahn|forDonald Trump's|the National Basketball Association's|up to $1.5B|up to $15.6 billion
18197,https://blockchain.news//news/pnc-bank-plans-cooperate-coinbase-launch-crypto-products,https://blockchain.news/,2,"According to Coinbase's letter to shareholders on Tuesday, PNC Bank, the fifth-largest bank in the United States, is planning to cooperate with Coinbase to launch cryptographic service products.",PNC Bank Plans to Cooperate with Coinbase to Launch Crypto Products - Blockchain.News,"Coinbase wrote a letter to shareholders on Tuesday saying PNC Bank, the fifth-largest bank in the United States, plans to cooperate with Coinbase to launch cryptographic service products.More than 9,000 large financial institutions have established partnerships and cooperating with the Coinbase crypto exchange. The letter to shareholders on August 10 mentioned a new sizeable banking institution- PNC Bank and wrote:“In addition, in recent months, we have formed partnerships with industry leaders including Elon Musk, PNC Bank, SpaceX, Tesla, Third Point LLC, and WisdomTree Investments.”At present, Coinbase has not disclosed specific cooperation projects and uses.But according to anonymous sources, PNC bank will cooperate with Coinbase to launch cryptocurrency productsin the next few quarters.Meanwhile, Coinbase exchange has published an impressive result in its second-quarter earnings report that was better than analysts expected.Coinbase achieved earnings hitting $2.23 billion compared to $1.78 billion, better than analysts' expectations. The company’s profits stood at $3.45 per share compared to $2.33 per share, which wall street analysts had expected.",2021-08-11 07:20:00,"blockchain, bitcoin, crypto, coinbase, pnc bank",Annie Li,"Bitcoin, AI",$1.78 billion|$2.23 billion|2.33|3.45|AI|Coinbase|Elon Musk|PNC|PNC Bank|PNC Bank Plans|SpaceX|Tesla|Third Point LLC|WisdomTree Investments|pnc bank Bitcoin|productsin|the United States
18204,https://blockchain.news//news/coinbase-commerce-accepts-dogecoin-as-payment-method,https://blockchain.news/,2,"Coinbase’s e-commerce platform officially announced that it accepts Dogecoin as a payment method Wednesday. Yet, it excludes in the scope of The S&P Cryptocurrency Broad Digital Market (BDM) Index.",Coinbase Commerce Accepts Dogecoin as Payment Method - Blockchain.News,"Coinbase’s e-commerce platform officially announced that it would accept Dogecoin as a payment method Wednesday.Dogecoin became the fifth cryptocurrency supported by Coinbase commerce after Bitcoin (BTC), bitcoin cash (BCH), Ethereum (ETH), Litecoin (LTC), and USD Coin(USDC).Thanks to the stimulus from these bull factors, Dogecoin has increased by 5.95% within 24 hours. At the time of writing, it is trading at $0.1909, according to Coinmarketcap.Coinbase, as one of the top US cryptocurrency exchanges, has always shown a friendly attitude towards Dogecoin. As early as June 2 of this year, Coinbase announced that Dogecoin would be available for trading on Coinbase Pro accounts.Coinbase Commerce is an enterprise blockchain service platform under Coinbase dedicated to facilitating cryptocurrency transactions between customers and merchants.Although the recovered memecoin Dogecoin may not be included in the scope of The S&P Cryptocurrency Broad Digital Market (BDM) Index due to the lack of a white paper this time, the market value of Dogecoin is still at the top 10 cryptocurrencies by market capitalization.BDM Index is a representative S&P global index officially launched on the 13th of this month, which is designed to track the performance of digital assets listed on recognized open digital exchanges. This index includes 243 digital assets, but Dogecoin is not included.Dogecoin itself is ranked the eighth-largest cryptocurrency with a market capitalization of $24,819,266,338, as massive publicity from Elon Musk and billionaire investor Mark Cuban helped to redefine the coin's utility.",2021-07-22 07:50:00,"blockchain, bitcoin, dogecoin, doge, coinbase, s&p cryptocurrency broad, digital market",Annie Li,"Bitcoin, AI","0.1909|24,819,266,338|5.95%|BCH|Coinbase|Coinbase Commerce|Coinbase Commerce Accepts Dogecoin as Payment Method - Blockchain|Coinbase Pro|Dogecoin|Elon Musk|Ethereum|Mark Cuban|S&P|US|bitcoin|dogecoin|memecoin Dogecoin|s&p"
18309,https://blockchain.news//news/tesla-earns-64m-profits-from-selling-75-percent-of-btc-holdings,https://blockchain.news/,2,"Electric car manufacturer Tesla (TSLA) announced it earned $64 million profit from the sale of 75% of its BTC holdings, despite a $170 million impairment loss in Q2 this year.",Tesla Earns $64m Profits from Selling 75% of BTC Holdings - Blockchain.News,"Electric car manufacturer Tesla (TSLA) announced it earned a profit of $64 million from the sale of 75% of its BTC holdings, despite a $170 million impairment loss through the second quarter of 2022.According to the statistics of ""BitcoinTreasuries"", Tesla currently holds 10,800 bitcoins (current price is about $237 million), which is still the second largest listed company in the United States, followed by MicroStrategy.Previously, Tesla announced that it had sold $936 million worth of its Bitcoins or 75% of its holdings in the second quarter. The company reported the revelation in its earnings report last Wednesday.The company added $936 million worth of cash sales to its balance sheet to increase its cash flow in response to China's lockdown due to COVID-19.The company may increase or decrease its digital asset holdings over time, according to the SEC filing:“As with any investment and consistent with how we manage fiat-based cash and cash equivalent accounts, we may increase or decrease our holdings of digital assets at any time based on the needs of the business and on our view of the market and environmental conditions. ""This should not be taken as some verdict on Bitcoin. Tesla’s CEO Elon Musk added that Tesla is open to increasing its crypto holdings in the future.In addition, in the filing, Tesla earned $2.27 per share in the second quarter on revenue of $16.93 billion. Although profitability was down compared to the first quarter, it was up from a year ago.Tesla also raised its capital project spending plan for this year and the next two years by about $1 billion, which the company said is expected to reach between $6 billion and $8 billion a year in the next few years.",2022-07-26 09:35:00,"blockchain, bitcoin, tesla, elon musk",Annie Li,"Bitcoin, AI",$16.93 billion|$170 million|$64 million|$64m|$936 million|2.27|75%|BitcoinTreasuries|COVID-19.The|China|Elon Musk|MicroStrategy|News Electric|SEC|TSLA|Tesla|Tesla Earns|about $1 billion|about $237 million|between $6 billion and $8 billion|the United States
18632,https://blockchain.news//news/wharton-accepts-cryptos-as-tuition-for-blockchain-courses,https://blockchain.news/,2,The Wharton School officially accepts crypto as a payment method for blockchain courses through Coinbase exchange.,Wharton Accepts Cryptos as Tuition Fees for Blockchain Courses - Blockchain.News,"The Wharton School, a premier business school at the University of Pennsylvania in the United States, officially accepts cryptocurrency as a payment method for blockchain courses through Coinbase exchange.The Ivy League business school has stated that its newest online executive education program, “The Economics of Blockchain and Digital assets” course, started on January 2022,This is a six-week program with a total tuition fee of $3,800. And Wharton offers an introductory course on cryptocurrency and blockchain to students who want to learn about the field through its online education platform Coursera.Elon Musk, the founder and CEO of Tesla electric motor maker and cryptocurrency advocate, graduated in 1997, is among the Wharton School’s alumni network and founder-Arthur Hayes of famous crypto exchange BitMex.Last May, the University of Pennsylvania received $5 million in anonymous crypto donations. It is reported that when they received the donation, Wharton immediately converted the donation into fiat currency, which is now worth more than $7 million.Wharton business school became the first Ivy League institution or the U.S. business school to accept crypto assets from program participants.As reported by blockchain.News, Kevin Werbach, the program’s academic director and professor at Wharton School, will be the program's leader, designed for professionals and executives from diverse backgrounds, including technical, managerial and traditional Finance, addresses the business and regulatory aspects of distributed ledger technology.",2022-01-28 08:35:00,"blockchain, bitcoin, university of pennsylvania, wharton school, payment",Annie Li,"Bitcoin, AI","$5 million|3,800|AI|Arthur Hayes|BitMex|Coinbase|Coursera|Digital|Elon Musk|Finance|Kevin Werbach|Tesla|The Economics of Blockchain|The Wharton School|U.S.|Wharton|Wharton School|Wharton business school|more than $7 million|the United States|the University of Pennsylvania|the Wharton School’s|university of pennsylvania|wharton school"
18653,https://blockchain.news//news/bitcoin-drops-down-nearly-50-from-its-peak-where-is-key-support-level,https://blockchain.news/,2,"The largest mainstream cryptocurrency Bitcoin continues another round of sell-off after a roller-coaster week trading. On Sunday, Bitcoin's biggest drop reached to 18% and fell to the lowest $31,111. This price was almost half of the $64,854 Bitcoin hit its All-Time High (ATH) on April 14 this year.",Bitcoin Drops Down Nearly 50% from its Peak-Where is the Key Support Level? - Blockchain.News,"The largest mainstream cryptocurrency Bitcoin continues another round of sell-off after a roller-coaster week trading. On Sunday, Bitcoin's biggest drop reached to 18% and fell to thelowest$31,111. This price was almost half of the $64,854 Bitcoin hit its All-Time High (ATH) on April 14 this year.Following a series of tweets last week by billionaire Tesla CEO and cryptocurrency supporter Elon Musk announced that Tesla would no longer accept Bitcoin as a payment method due to the environmental issue, BTC, therefore, was under the pressure of selling.In addition, considering speculation and financial risks, three major regulatory bodies in China have prohibited banks and financial firms to provide cryptocurrency transaction services.At the same time, China cracked down on the mining and trading of the largest cryptocurrency last Friday. Thus,Bitcoin once fell below the 40-weekmoving average supportof around $36,572.According to the data provider Glassnode, the Bitcoin Futures Open Interest under $11B for the first time since January.At the time of writing, the bulls are actively holding the $35,000 support level. The BTC is trading at $36.414.The price of BTC is currently fluctuating, running along the lower trajectory of the Bollinger Band and still in a declining channel. On May 22, the price of BTC showed in a Doji candlestick pattern along with Sunday’s sharp drop, implying that the bears still dominates the whole market.If the closing price on Monday cannot stand above the $35K psychological support level, it would trigger a panic in the market, leading to a greater correction for Bitcoin below $32,000.Also, the currency pair may face strong selling intentions near the $37,000 area. However, passing through the $37,000 trend line resistance level can break through a boundary for a further rebound to the $40,000 level.If the BTC needs to further rebound from the downward trend, the bulls must firmly push bitcoin above the 200-EMA of $41,838.The Stochastic RSI recently is glued around the oversold zone of 20, indicating that bitcoin is still in the consolidation phase.The market estimates BTC will likely trade sideways in the range of $30,000 to $40,000 for a period of time before it re-stands on 200-EMA of $41,838.",2021-05-24 07:45:00,"blockchain, bitcoin, btc, bitcoin price",Annie Li,"Bitcoin, AI","$30,000 to $40,000|$35K|11B|18%|31,111|32,000.Also|35,000|36.414.The|37,000|40,000|41,838|41,838.The|64,854|AI|China|Doji|Elon Musk|Glassnode|Nearly 50%|Peak-Where|Tesla|bitcoin|btc|the Bitcoin Futures Open Interest|the Bollinger Band"
18826,https://blockchain.news//news/former-meta-and-pinterest-executive-joins-sequoia-backed-decentralized-social-as-coo,https://blockchain.news/,2,"After years spent developing the category-defining technology powering its infrastructure, Sequoia-backed DeSo is hiring Salil Shah, a seasoned executive with experience at Meta and Pinterest, to scale the business.",Former Meta and Pinterest Executive Joins Sequoia-Backed Decentralized Social as COO - Blockchain.News,"Los Angeles, United States, 8th November, 2022, ChainwireSeasoned tech exec brings deep expertise in business development, partner ecosystems, and go-to-market to DeSo, the leader in blockchain technology for creator content.Key TakeawaysAfter years spent developing the category-defining technology powering its infrastructure, Sequoia-backed DeSo is hiring Salil Shah, a seasoned executive with experience at Meta and Pinterest, to scale the business.As the only layer-1 blockchain capable of powering content-rich social applications, and with over $200 million in funding from Sequoia, Andreesen Horowitz, Coinbase, CAA, and others, DeSo was already well-positioned for success.Now, with an experienced senior executive like Shah in place, DeSo can accelerate its mission to re-imagine the creator economy and expand the scope of web3 from solely financial applications to creator-focused social applications and much more.“Empowering and supporting creators is a mission I’m deeply passionate about,” Shah says. Shah mentions that DeSo has built the first blockchain platform that allows social content to be stored directly on-chain, giving creators more ownership, the ability to engage with fans across platforms, and the opportunity to build direct financial relationships with fans.“I’m excited to join this incredible team and partner with Nader to build the business as the industry moves towards the next phase of the creator internet, powered by web3,” he continues.Shah joins Nader Al-Naji, the founder of DeSo, and will complement Nader’s deep technical expertise with his extensive business experience as a senior executive and business leader.Leading an Emerging CategoryShah joins as the emerging category of “decentralized social” is starting to show signs of early growth, with DeSo recently hitting 120% month-over-month growth (following 160% growth the previous month).""This growth is being driven by DeSo's ecosystem of hundreds of third-party apps, which are now starting to find retention,"" says Al-Naji. For example, Diamond and Desofy have earned creators over $20 million in their early days off of novel monetization primitives like social tipping, social NFTs, and social tokens.Meanwhile, tools like OpenProsper, a social block explorer, give unparalleled insight into the ecosystem. And other novel apps like Pearl, a web3 Instagram, NFTz, a decentralized NFT marketplace, and DAODAO, a social Kickstarter-like fundraising tool, are launching and maturing.DeSo was recently listed on Coinbase, and its mission of reimagining the creator economy has never been more relevant, with Twitter founder Jack Dorsey recently proclaiming that Twitter should be “an open-source protocol,” and the recent purchase of Twitter by Elon Musk.About DeSoDeSo is a new layer-1 blockchain built from the ground up to decentralize social media and scale storage-heavy applications to billions of users. The DeSo mission is to decentralize social media the same way Bitcoin and Ethereum decentralized finance.You can learn more about DeSo and claim your username on deso.com.",2022-11-08 16:00:00,"blockchain, bitcoin",Blockchain.News Marketing,"Bitcoin, AI",120%|160%|AI|Al-Naji|Andreesen Horowitz|CAA|ChainwireSeasoned|Coinbase|DAODAO|DeSo|Desofy|Diamond|Elon Musk|Emerging CategoryShah|Ethereum|Instagram|Jack Dorsey|Los Angeles|Meta|NFT|Nader|Nader Al-Naji|OpenProsper|Pearl|Salil Shah|Sequoia|Shah|Twitter|United States|deso.com|over $20 million|over $200 million
19193,https://blockchain.news//news/ciphertrace-unveils-crypto-predictive-risk-model-combat-suspicious-transactions-twitter-scam,https://blockchain.news/,2,"CipherTrace, a cryptocurrency intelligence company, has introduced a predictive risk-scoring model to instantly avert money laundering of cryptocurrencies from ransomware attacks and theft.",CipherTrace Unveils Crypto Predictive Risk Model to Combat Suspicious Transactions in Wake of Twitter Scam - Blockchain.News,"CipherTrace, a cryptocurrency intelligence company, hasa predictive risk-scoring model to instantly avert money laundering of cryptocurrencies from ransomware attacks and theft. This model will enable crypto exchanges, hedge funds, OTC desks, ATMs, financial investigators, payment processors, and custody solutions to flag down suspicious transactions based on the predictive analysis scores generated.Mitigating Twitter-like hacksOn July 16, the world woke up to the shocking news that Twitter had beenas high-profile figures like Jeff Bezos, Joe Biden, Elon Musk, and Bill Gates had been hit by a massive Bitcoin Scam. Things went haywire because victims lost Bitcoin worth nearly $200,000 in a matter of hours.CipherTrace seeks to mitigate such hacks by warning the relevant stakeholders like exchanges and payment processors of the incoming plunder as the score given will show the transactions are traveling through illegal paths.As per the announcement:“Real-time analytics and predictive risk scoring for cryptocurrencies enables exchanges and other Virtual Asset Service Providers (VASPs) to be able to score transactions from low to high risk based on whether the funds have been tainted by traveling through illicit paths or associated with known bad actors or sanctioned geographies.”User privacy is not sacrificed as the company asserts that it offers the foresight without personally identifiable information being processed by the software.Crypto fraud and theft continue causing nightmares to users. For instance, a recentby leading blockchain tracking and analytics provider Whale Alert revealed that scammers have looted Bitcoin worth $24 million so far in 2020.The crypto predictive risk model seeks to eradicate this by undertaking predictive analysis enabling users to freeze stolen funds. Moreover, ransomware launderers will be stopped, and this offers crypto users protection.Dave Jevans, CipherTrace CEO, noted:“The introduction of predictive risk scoring provides VASPs with a powerful new tool to identify potentially illicit funds before those transactions are finalized on the Bitcoin blockchain. This capability will also help VASPs offer an improved, more efficient user experience to their customers.”This development is touted a game-changer in altering Bitcoin’s lingering reputation in the movement of illegal funds.",2020-07-22 07:09:00,"ciphertrace, crypto theft, fraud, bitcoin, cryptocurrencies, blockchain, tracing, transactions",Brian Njuguna,"Bitcoin, AI","$24 million|ATMs|Bill Gates|CipherTrace|CipherTrace Unveils Crypto Predictive Risk Model to Combat Suspicious Transactions|Dave Jevans|Elon Musk|Jeff Bezos|Joe Biden|Twitter|Virtual Asset Service Providers|Wake of Twitter Scam - Blockchain|Whale Alert|ciphertrace|hasa|nearly $200,000|noted:“The"
19867,https://blockchain.news//news/the-end-of-bitcoin-which-cryptocurrencies-will-survive-a-future-crash,https://blockchain.news/,2,"During the Covid crisis, casual investors started to swap stocks and shares and even golf for investment in cryptocurrency, with Bitcoin and other altcoins like Ethereum proving to be hugely popular.",The End of Bitcoin: Which Cryptocurrencies will survive a future crash? - Blockchain.News,"During the Covid crisis, casual investors started to swap stocks and shares and even golf for investment in cryptocurrency, with Bitcoin and other altcoins like Ethereum proving to be hugely popular.Elon Musk continues to endorse cryptocurrencies on Twitter, and his company Tesla has invested $1.5 billion into Bitcoin, amounting to a huge 7.7% of its gross cash position. Proving that some of the major stock market players believe Bitcoin has a huge future. But what will happen ten years from now?CoinList invited a team of experts to explore the future of cryptocurrency in a wide-ranging interview. The Pareto Principle, better known as the 80:20 ratio, is the idea that 80% of the market will be monopolised by 20% of the competition.With thousands of different coins all vying for a market share and as many as 1,700 of them already “deceased”, is the crypto market headed for a modern-day Dot-com bubble? If so, which altcoins will be left standing in the event of a future crash?The panel also considered the future of cryptocurrencies, with general agreement that they would revolutionise the financial system, as well as predictions that the recent current bull run would gather pace again in the second half of this year.The experts also discussed the here and now, giving their price predictions for the end of June, which ranged from $25,000 to $500,000!The panel consists of:· Jean-Yves Sireau – Founder and CEO of trading platform Deriv· Paul Sokolov – CEO of custody-free crypto wallet Guarda· Anna Chertoc – CEO of cryptocurrency exchange aggregator Swapzone· Lennart Clausen – Head of Trading at Scandinavian Forex and CFD broker Skilling· Pavel Matveev – Co-founder and CEO of blockchain-based payments platform WirexYou can read the panel’s answers in the full article here.",2021-03-31 02:00:00,"blockchain, bitcoin, btc, event, covid, elon musk, 2021, investment, cryptocurrency, altcoins",Drishti Bhagat,"Bitcoin, AI","$1.5 billion|$25,000 to $|20%|500,000!The|7.7%|80%|80:20|AI|Anna Chertoc|CFD|Deriv|Elon Musk|Ethereum|Guarda|Jean-Yves Sireau|Lennart Clausen|Paul Sokolov|Pavel Matveev|Scandinavian Forex|Swapzone·|Tesla|The Pareto Principle|Twitter|WirexYou|bitcoin"
